time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-05-11T10:16:50.730Z,37.4336662,-121.7693329,9.77,1.4,md,26,73,0.02979,0.05,nc,nc73886476,2023-05-11T12:22:30.186Z,"9km NE of Alum Rock, CA",earthquake,0.21,0.37,0.17,16,automatic,nc,nc
2023-05-11T10:12:28.107Z,62.1888,-148.1373,22.1,2.6,ml,,,,0.69,ak,ak02360tffih,2023-05-11T11:31:10.040Z,"46 km NNE of Chickaloon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-05-11T10:06:42.900Z,17.9553333333333,-66.8385,18.17,2.2,md,8,207,0.04347,0.09,pr,pr71408893,2023-05-11T10:19:33.260Z,"4 km SSW of Indios, Puerto Rico",earthquake,0.53,0.72,0.0578892886850169,6,reviewed,pr,pr
2023-05-11T09:52:44.367Z,42.3324,142.9855,63.921,5.2,mww,120,63,0.342,0.63,us,us6000kb2d,2023-05-11T20:41:41.489Z,"23 km NNE of Honchō, Japan",earthquake,7.46,6.14,0.098,10,reviewed,us,us
2023-05-11T09:50:11.930Z,34.9431667,-119.0925,9.62,1.05,ml,8,138,0.1373,0.12,ci,ci40222687,2023-05-11T17:45:08.980Z,"12km NNE of Pine Mountain Club, CA",earthquake,0.49,1.64,0.04,2,reviewed,ci,ci
2023-05-11T09:49:35.003Z,58.1927,-155.2512,1.1,1.9,ml,,,,0.56,ak,ak02360t1xx8,2023-05-11T09:51:19.643Z,"Alaska Peninsula",earthquake,,0.5,,,automatic,ak,ak
2023-05-11T09:44:56.140Z,44.3108333333333,-114.857666666667,4.69,1.73,ml,10,69,0.5921,0.21,mb,mb90013408,2023-05-11T14:13:22.630Z,"12 km NNE of Stanley, Idaho",earthquake,0.54,1.54,0.225003055279643,11,reviewed,mb,mb
2023-05-11T09:43:03.010Z,19.2361660003662,-155.392501831055,29.0100002288818,2.22,ml,45,142,,0.150000006,hv,hv73396277,2023-05-11T10:18:49.040Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.61,0.689999998,2.61,12,automatic,hv,hv
2023-05-11T09:35:36.000Z,17.9828333333333,-66.9551666666667,5.28,2.59,md,5,167,0.07266,0.08,pr,pr71408888,2023-05-11T09:58:44.210Z,"4 km W of Fuig, Puerto Rico",earthquake,1.2,1.1,0.099431264322658,5,reviewed,pr,pr
2023-05-11T09:25:25.760Z,17.958,-66.9661666666667,13.87,2.36,md,4,201,0.07516,0.1,pr,pr71408878,2023-05-11T09:34:39.490Z,"Puerto Rico region",earthquake,1.05,1.02,0.0961504565491187,4,reviewed,pr,pr
2023-05-11T09:20:59.730Z,37.6505,-119.4013333,3.5,1.59,md,33,65,0.2562,0.08,nc,nc73886466,2023-05-12T00:10:10.433Z,"18km ESE of Yosemite Valley, CA",earthquake,0.36,9.52,0.367,27,reviewed,nc,nc
2023-05-11T09:15:23.630Z,19.2593,-64.844,37,3.51,md,7,290,1.0479,0.16,pr,pr2023131005,2023-05-11T09:35:49.241Z,"101 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.62,12.38,0.08,4,reviewed,pr,pr
2023-05-11T09:14:44.854Z,-20.4478,-68.7728,118.507,4.2,mb,31,47,0.871,1.03,us,us6000kb29,2023-05-11T10:25:54.040Z,"93 km E of La Tirana, Chile",earthquake,3.66,9.911,0.167,10,reviewed,us,us
2023-05-11T08:53:39.290Z,19.411,-155.247166666667,2.66,2.17,ml,28,107,,0.09,hv,hv73396227,2023-05-11T22:20:52.480Z,"3 km SSW of Volcano, Hawaii",earthquake,0.21,0.35,0.157290460676156,12,reviewed,hv,hv
2023-05-11T08:41:44.531Z,4.5792,-87.1231,10.115,4.2,mb,29,180,5.989,0.3,us,us6000kb27,2023-05-11T09:04:34.040Z,"off the coast of Central America",earthquake,11.7,6.925,0.159,12,reviewed,us,us
2023-05-11T08:22:21.707Z,62.4192,-149.5595,52.2,2.1,ml,,,,0.7,ak,ak02360saoyi,2023-05-11T08:25:28.997Z,"Central Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-05-11T08:19:15.103Z,62.376,-148.504,19,2.1,ml,,,,0.86,ak,ak02360sa1au,2023-05-11T08:21:40.309Z,"64 km N of Chickaloon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-05-11T08:10:12.158Z,61.64,-150.9848,29.4,1.5,ml,,,,0.38,ak,ak02360s83oe,2023-05-11T08:12:39.122Z,"Southern Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-05-11T08:05:37.620Z,19.1436672210693,-155.366500854492,29.1700000762939,1.99,ml,46,184,,0.109999999,hv,hv73396197,2023-05-11T08:11:07.850Z,"13 km ESE of Pāhala, Hawaii",earthquake,0.64,0.74000001,3.48,6,automatic,hv,hv
2023-05-11T07:54:47.917Z,51.2007,-178.0139,13.3,2.5,ml,,,,0.83,ak,ak02360rw6gw,2023-05-11T17:33:27.335Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2023-05-11T07:47:59.700Z,44.3136666666667,-114.847833333333,3.21,2.03,ml,10,62,0.5847,0.14,mb,mb90013403,2023-05-11T14:06:31.640Z,"12 km NE of Stanley, Idaho",earthquake,0.34,1.96,0.217314688703151,10,reviewed,mb,mb
2023-05-11T07:42:40.691Z,61.6713,-150.031,71.3,2.1,ml,,,,0.9,ak,ak02360rtl51,2023-05-11T07:44:51.541Z,"Southern Alaska",earthquake,,1.1,,,automatic,ak,ak
2023-05-11T07:42:21.330Z,40.5046667,-124.4203333,17.64,2.85,md,28,220,0.06955,0.1,nc,nc73886451,2023-05-11T22:58:18.999Z,"15km WSW of Ferndale, CA",earthquake,0.57,0.27,0.132,56,reviewed,nc,nc
2023-05-11T07:39:35.490Z,40.5631667,-124.2195,20.72,2.02,md,26,68,0.03606,0.1,nc,nc73886446,2023-05-11T19:35:16.763Z,"4km ESE of Ferndale, CA",earthquake,0.31,0.33,0.393,21,reviewed,nc,nc
2023-05-11T07:31:20.882Z,31.53639665,-104.1531231,7.262719727000001,3.6,ml,45,65,0.04793494915,0.2,tx,tx2023jech,2023-05-11T17:17:18.080Z,"42 km NW of Toyah, Texas",earthquake,0.8085155942,1.016823938,0.2,25,reviewed,tx,tx
2023-05-11T07:06:02.900Z,17.926,-66.9888333333333,11.8,2.1,md,6,241,0.06816,0.11,pr,pr71408868,2023-05-11T21:32:15.240Z,"8 km SE of La Parguera, Puerto Rico",earthquake,0.92,0.57,0.09014551533439,5,reviewed,pr,pr
2023-05-11T07:01:58.660Z,19.2295,-67.8116,73,3.78,md,12,263,0.9147,0.51,pr,pr2023131004,2023-05-11T07:38:03.626Z,"95 km NE of Punta Cana, Dominican Republic",earthquake,4.47,8.37,0.05,4,reviewed,pr,pr
2023-05-11T06:47:24.440Z,-15.548,-174.6668,188.071,4.3,mb,35,86,3.149,0.46,us,us6000kb1l,2023-05-11T07:19:56.040Z,"103 km WNW of Hihifo, Tonga",earthquake,9.91,6.446,0.101,33,reviewed,us,us
2023-05-11T06:47:22.740Z,42.544,-123.21733333333333,43.37,1.11,ml,11,207,0.1293,0.14,uw,uw61923471,2023-05-11T21:13:47.550Z,"5 km W of Wimer, Oregon",earthquake,0.93,0.71,0.2576732971943845,7,reviewed,uw,uw
2023-05-11T06:22:29.808Z,-14.7852,172.2771,603.374,4.7,mb,55,59,6.279,0.76,us,us6000kb1h,2023-05-11T06:40:58.040Z,"Vanuatu region",earthquake,12.76,9.344,0.076,54,reviewed,us,us
2023-05-11T06:01:04.810Z,19.16,-64.8723,27,3.61,md,13,286,0.946,0.4,pr,pr2023131003,2023-05-11T06:32:10.623Z,"90 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.1,28,0.07,8,reviewed,pr,pr
2023-05-11T05:54:26.652Z,31.61296667,-103.9971959,7.969689941,1.9,ml,26,37,0.01882949072,0.1,tx,tx2023jdzd,2023-05-11T18:50:56.323Z,"38 km NNW of Toyah, Texas",earthquake,0.4254018205,0.5217975992,0.1,19,reviewed,tx,tx
2023-05-11T05:51:01.583Z,63.4053,-145.4747,9.3,1.3,ml,,,,0.48,ak,ak02360qokcu,2023-05-11T05:52:29.303Z,"35 km N of Paxson, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-05-11T05:42:50.680Z,38.7978325,-122.7385025,1.78,1.08,md,16,102,0.01464,0.04,nc,nc73886436,2023-05-11T05:59:17.959Z,"3km NE of The Geysers, CA",earthquake,0.26,0.67,0.19,15,automatic,nc,nc
2023-05-11T05:32:54.640Z,33.2336667,-115.6305,3.09,1.59,ml,22,61,0.05084,0.17,ci,ci40222631,2023-05-11T18:32:40.873Z,"10km W of Niland, CA",earthquake,0.32,0.39,0.209,16,reviewed,ci,ci
2023-05-11T05:20:05.407Z,62.1757,-150.8247,66.2,1.7,ml,,,,0.27,ak,ak02360qhxem,2023-05-11T17:25:16.505Z,"34 km WSW of Trapper Creek, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2023-05-11T05:17:03.928Z,59.7698,-153.4547,127.6,2.3,ml,,,,0.41,ak,ak02360qha7t,2023-05-11T05:40:35.040Z,"36 km E of Pedro Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-05-11T05:08:50.040Z,38.7475,-122.6908333,0.51,1.07,md,43,64,0.003096,0.05,nc,nc73886426,2023-05-11T18:30:13.530Z,"3km S of Anderson Springs, CA",earthquake,0.14,0.13,0.16,37,reviewed,nc,nc
2023-05-11T05:07:43.340Z,37.8766667,-122.6578333,6.43,1.2,md,14,167,0.06533,0.08,nc,nc73886431,2023-05-11T22:00:11.616Z,"3km SSW of Stinson Beach, CA",earthquake,0.41,0.87,0.458,11,reviewed,nc,nc
2023-05-11T05:03:36.869Z,60.4599,-152.1784,111.4,1.7,ml,,,,0.75,ak,ak02360qecpi,2023-05-11T05:05:56.721Z,"49 km WNW of Cohoe, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-05-11T05:03:07.540Z,35.792,-117.6201667,6.53,1.48,ml,30,56,0.03001,0.15,ci,ci40222607,2023-05-11T17:38:17.521Z,"20km NNE of Ridgecrest, CA",earthquake,0.17,0.35,0.156,13,reviewed,ci,ci
2023-05-11T04:58:43.350Z,17.8913333333333,-67.2528333333333,12.21,2.66,md,10,262,0.178,0.2,pr,pr71408833,2023-05-11T05:21:24.630Z,"11 km SW of Pole Ojea, Puerto Rico",earthquake,0.88,0.76,0.0503461274564323,4,reviewed,pr,pr
2023-05-11T04:40:30.944Z,58.0174,-155.8128,41.1,2.1,ml,,,,0.88,ak,ak02360q0u52,2023-05-11T04:42:49.691Z,"Alaska Peninsula",earthquake,,4.5,,,automatic,ak,ak
2023-05-11T04:35:06.150Z,33.2655,-116.421,6.95,1.03,ml,45,67,0.004195,0.2,ci,ci40222591,2023-05-11T17:14:19.533Z,"4km WNW of Borrego Springs, CA",earthquake,0.25,0.52,0.104,21,reviewed,ci,ci
2023-05-11T04:31:39.120Z,56.2831666666667,-159.014166666667,10.28,1.26,ml,7,176,,0.17,av,av91882041,2023-05-11T19:24:46.680Z,"Alaska Peninsula",earthquake,0.55,1.14,0.247090613519881,8,reviewed,av,av
2023-05-11T04:28:52.820Z,19.3731670379639,-155.288330078125,1.82000005245209,1.91,ml,15,100,,0.129999995,hv,hv73395977,2023-05-11T04:34:24.710Z,"9 km SW of Volcano, Hawaii",earthquake,0.28,0.379999995,0.08,3,automatic,hv,hv
2023-05-11T04:28:50.580Z,36.4406666666667,-89.524,8.33,1.67,md,29,89,0.05791,0.05,nm,nm60524691,2023-05-11T12:44:26.290Z,"southeastern Missouri",earthquake,0.5,0.66,0.196791214273393,17,reviewed,nm,nm
2023-05-11T04:28:40.090Z,37.8701667,-122.6558333,6.78,1.25,md,23,171,0.07102,0.11,nc,nc73886416,2023-05-11T08:56:10.998Z,"4km SSW of Stinson Beach, CA",earthquake,0.33,0.47,0.241,18,reviewed,nc,nc
2023-05-11T04:23:40.920Z,19.1566,-67.8515,87,3.64,md,15,257,0.833,0.56,pr,pr2023131002,2023-05-11T05:19:34.588Z,"86 km NE of Punta Cana, Dominican Republic",earthquake,5.12,6.99,0.05,5,reviewed,pr,pr
2023-05-11T04:20:17.727Z,19.352,-99.1322,6.307,3.2,ml,4,205,0.049,0.53,us,us6000kb13,2023-05-11T23:03:14.263Z,"3 km E of Coyoacán, Mexico",earthquake,7.99,6.108,0.128,8,reviewed,us,us
2023-05-11T04:16:37.300Z,19.0618,-67.7545,44,3.77,md,18,247,0.8326,0.61,pr,pr2023131001,2023-05-11T05:05:01.450Z,"86 km NE of Punta Cana, Dominican Republic",earthquake,3.24,11.47,0.04,10,reviewed,pr,pr
2023-05-11T04:04:56.105Z,63.3016,-150.4687,111.3,1.8,ml,,,,0.41,ak,ak02360pt9ox,2023-05-11T04:07:36.809Z,"Central Alaska",earthquake,,1.1,,,automatic,ak,ak
2023-05-11T03:54:46.560Z,34.2363333,-117.501,8.34,1.56,ml,63,21,0.01556,0.17,ci,ci40222567,2023-05-11T15:51:15.690Z,"2km S of Lytle Creek, CA",earthquake,0.14,0.3,0.125,48,reviewed,ci,ci
2023-05-11T03:46:39.090Z,33.827,-117.2213333,2.7,1.34,ml,60,49,0.03704,0.2,ci,ci40222551,2023-05-11T15:28:02.284Z,"5km N of Perris, CA",earthquake,0.16,0.28,0.154,37,reviewed,ci,ci
2023-05-11T03:43:46.420Z,19.1863327026367,-155.482162475586,30.3799991607666,1.82000005,md,32,205,,0.119999997,hv,hv73395927,2023-05-11T05:41:27.280Z,"Island of Hawaii, Hawaii",earthquake,0.79,0.930000007,1.03999996,3,automatic,hv,hv
2023-05-11T03:37:34.470Z,19.1634998321533,-155.477005004883,35.2700004577637,2.18000007,md,31,166,,0.0799999982,hv,hv73395912,2023-05-11T03:40:54.830Z,"4 km S of Pāhala, Hawaii",earthquake,0.68,0.930000007,1.91999996,18,automatic,hv,hv
2023-05-11T03:24:50.080Z,37.0497,-115.0518,0,1.1,ml,5,351.8,0.736,0.1271,nn,nn00859346,2023-05-11T17:55:05.863Z,"Nevada",earthquake,,0,0.07,2,reviewed,nn,nn
2023-05-11T03:11:05.241Z,30.0637,129.8868,11.608,4.4,mb,27,117,1.521,0.56,us,us6000kb0w,2023-05-11T03:29:57.040Z,"Kyushu, Japan",earthquake,6.79,4.539,0.131,17,reviewed,us,us
2023-05-11T03:06:00.493Z,64.935,-147.2947,0.1,1.5,ml,,,,1.27,ak,ak02360p81u9,2023-05-11T03:07:58.220Z,"14 km WNW of Two Rivers, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-05-11T03:01:39.360Z,38.8196678,-122.803833,2.53,1.07,md,22,39,0.006133,0.02,nc,nc73886401,2023-05-11T03:15:10.929Z,"6km NW of The Geysers, CA",earthquake,0.22,0.45,0.15,22,automatic,nc,nc
2023-05-11T02:59:48.074Z,61.6121,-150.5258,18.1,1.8,ml,,,,0.37,ak,ak02360oy2uv,2023-05-11T03:01:44.775Z,"7 km N of Susitna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-05-11T02:48:08.420Z,37.783,-122.2015,12.21,1.41,md,41,50,0.01966,0.07,nc,nc73886396,2023-05-11T23:50:24.316Z,"3km ESE of Oakland, CA",earthquake,0.16,0.41,0.33,33,reviewed,nc,nc
2023-05-11T02:41:50.390Z,19.2331657409668,-155.398666381836,29.8799991607666,2.13,ml,42,140,,0.129999995,hv,hv73395862,2023-05-11T02:47:19.570Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.53,0.74000001,3.12,8,automatic,hv,hv
2023-05-11T02:38:46.640Z,19.105,-67.7443,47,4.3,md,17,251,0.7678,0.7,pr,pr2023131000,2023-05-11T23:58:39.040Z,"90 km NE of Punta Cana, Dominican Republic",earthquake,3.96,13.49,0.15,8,reviewed,pr,pr
2023-05-11T02:35:33.554Z,38.1849,-117.8759,7.2,1.9,ml,12,86.07,0.087,0.1907,nn,nn00859330,2023-05-11T16:07:10.380Z,"30 km SE of Mina, Nevada",earthquake,,1.4,0.2,9,reviewed,nn,nn
2023-05-11T02:32:45.253Z,31.67215409,-104.3736174,6.440063477,2.1,ml,33,57,0.04530963025,0.2,tx,tx2023jdsl,2023-05-11T10:25:09.492Z,"55 km S of Whites City, New Mexico",earthquake,0.7214221883,0.6748050049,0.1,18,reviewed,tx,tx
2023-05-11T02:07:21.080Z,38.8363342,-122.7825012,2.05,1.11,md,15,83,0.006466,0.02,nc,nc73886381,2023-05-11T04:35:17.424Z,"5km WNW of Cobb, CA",earthquake,0.41,0.6,0.26,16,automatic,nc,nc
2023-05-11T01:36:04.080Z,19.403,-155.276833333333,1.49,2.03,ml,27,89,,0.09,hv,hv73395812,2023-05-12T00:05:25.670Z,"Island of Hawaii, Hawaii",earthquake,0.18,0.13,0.237077549772017,10,reviewed,hv,hv
2023-05-11T01:23:49.640Z,46.99,-114.457333333333,15.13,1.79,ml,25,101,0.04108,0.13,mb,mb90013378,2023-05-11T14:25:02.710Z,"1 km SE of Alberton, Montana",earthquake,0.37,0.43,0.453487182395405,8,reviewed,mb,mb
2023-05-11T01:19:50.770Z,19.1650009155273,-155.483673095703,34.8899993896484,1.90999997,md,37,109,,0.100000001,hv,hv73395807,2023-05-11T01:23:11.910Z,"Hawaii region, Hawaii",earthquake,0.6,0.779999971,0.389999986,17,automatic,hv,hv
2023-05-11T01:17:59.248Z,63.2307,-151.318,10.4,1.4,ml,,,,0.15,ak,ak02360o3o1g,2023-05-11T01:19:31.034Z,"40 km SSE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-05-11T01:10:56.570Z,19.2336673736572,-155.379333496094,30.9599990844727,1.99,ml,35,166,,0.159999996,hv,hv73395792,2023-05-11T01:16:36.710Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.63,0.790000021,0.2,4,automatic,hv,hv
2023-05-11T00:48:27.757Z,32.19085693,-102.1364091,7.849975586,1.6,ml,18,71,0.06641824782,0.2,tx,tx2023jdpa,2023-05-11T12:44:39.019Z,"22 km NNW of Midland, Texas",earthquake,0.7343520732,1.843344795,0.1,7,reviewed,tx,tx
2023-05-11T00:42:43.670Z,32.7191667,-115.542,10.86,1.91,ml,21,82,0.05533,0.25,ci,ci40222519,2023-05-11T14:28:47.846Z,"2km SW of Heber, CA",earthquake,0.42,0.67,0.156,14,reviewed,ci,ci
2023-05-11T00:34:12.670Z,37.7841667,-122.2088333,10.02,1.14,md,24,78,0.02556,0.1,nc,nc73886351,2023-05-11T06:44:10.243Z,"2km SE of Oakland, CA",earthquake,0.23,0.64,0.253,21,reviewed,nc,nc
2023-05-11T00:12:52.340Z,33.9996667,-118.3798333,11.79,1.5,ml,20,83,0.001706,0.15,ci,ci40222511,2023-05-11T00:38:04.625Z,"1km WSW of Baldwin Hills, CA",earthquake,0.34,0.39,0.311,15,reviewed,ci,ci
2023-05-11T00:03:25.880Z,38.8348351,-122.8051682,2.04,1.12,md,20,53,0.01205,0.02,nc,nc73886346,2023-05-11T04:04:10.234Z,"7km WNW of Cobb, CA",earthquake,0.21,0.47,0.18,20,automatic,nc,nc
2023-05-11T00:00:57.230Z,17.9698333333333,-66.8533333333333,18.21,2.21,md,8,207,0.02522,0.08,pr,pr71408778,2023-05-11T00:11:47.230Z,"3 km ESE of Maria Antonia, Puerto Rico",earthquake,0.44,0.67,0.0633755580888931,5,reviewed,pr,pr
2023-05-10T23:43:22.575Z,31.53455091,-104.154724,6.337231444999999,2,ml,21,65,0.0502160819,0.1,tx,tx2023jdmw,2023-05-11T11:46:52.632Z,"42 km NW of Toyah, Texas",earthquake,0.8417312568,0.9994924564,0.1,22,reviewed,tx,tx
2023-05-10T23:25:15.212Z,58.1691,-155.2349,0.1,1.4,ml,,,,0.45,ak,ak0235zdph5y,2023-05-12T00:03:01.940Z,"Alaska Peninsula",earthquake,,0.8,,,automatic,ak,ak
2023-05-10T23:20:50.829Z,31.52984619,-104.1643245,7.214152018,3.8,ml,43,65,0.05848236298,0.1,tx,tx2023jdmd,2023-05-11T23:25:10.272Z,"42 km NW of Toyah, Texas",earthquake,0.6320636504,0.8470576082,0.2,24,reviewed,tx,tx
2023-05-10T23:20:03.355Z,31.54048553,-104.1633625,6.542895508,2.8,ml,34,71,0.049554717,0.2,tx,tx2023jdmc,2023-05-11T17:25:37.066Z,"43 km NW of Toyah, Texas",earthquake,0.926655717,1.026618951,0.2,15,reviewed,tx,tx
2023-05-10T23:10:49.680Z,38.7941666,-122.7616653,0.49,1.1,md,8,75,0.006627,0.03,nc,nc73886336,2023-05-11T03:40:10.087Z,"2km NNW of The Geysers, CA",earthquake,0.35,0.71,0.04,8,automatic,nc,nc
2023-05-10T23:05:10.030Z,19.2313327789307,-155.396331787109,29.7600002288818,1.99,ml,38,159,,0.100000001,hv,hv73395637,2023-05-10T23:10:41.690Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.64,0.839999974,4.43,4,automatic,hv,hv
2023-05-10T23:02:57.780Z,36.2346667,-120.7986667,7.72,1.07,md,14,183,0.01884,0.08,nc,nc73886331,2023-05-11T05:45:14.865Z,"23km ENE of San Lucas, CA",earthquake,0.57,0.29,0.171,9,reviewed,nc,nc
2023-05-10T22:58:26.880Z,86.2496,33.1245,10,4.7,mb,76,37,8.352,1.01,us,us6000kb00,2023-05-10T23:12:52.040Z,"north of Svalbard",earthquake,9.14,1.9,0.069,64,reviewed,us,us
2023-05-10T22:57:49.291Z,61.8034,-149.477,13.4,1.5,ml,,,,0.34,ak,ak0235zdaz4h,2023-05-10T22:59:27.807Z,"14 km WNW of Fishhook, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-05-10T22:55:39.151Z,61.0739,-147.5842,0,1.8,ml,,,,0.82,ak,ak0235zdaiwr,2023-05-10T22:57:34.362Z,"54 km WNW of Tatitlek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-05-10T22:42:24.307Z,35.0362,22.3898,47.659,4.3,mb,15,224,2.064,0.31,us,us6000kazy,2023-05-10T23:31:15.654Z,"central Mediterranean Sea",earthquake,8,14.792,0.307,3,reviewed,us,us
2023-05-10T22:32:18.850Z,33.142,-116.055,8.52,1.73,ml,51,43,0.07201,0.19,ci,ci40222479,2023-05-10T23:05:43.770Z,"7km E of Ocotillo Wells, CA",earthquake,0.21,0.67,0.1,23,reviewed,ci,ci
2023-05-10T22:30:20.900Z,19.2533340454102,-155.410659790039,30.9200000762939,2.02,ml,40,124,,0.129999995,hv,hv73395587,2023-05-10T22:35:52.620Z,"9 km NE of Pāhala, Hawaii",earthquake,0.65,0.779999971,4.44,4,automatic,hv,hv
2023-05-10T22:15:29.940Z,44.3125,-114.849333333333,4.65,1.62,ml,8,115,0.5859,0.11,mb,mb90013398,2023-05-11T13:59:48.060Z,"12 km NE of Stanley, Idaho",earthquake,0.53,1.96,0.285918152280957,9,reviewed,mb,mb
2023-05-10T22:05:05.230Z,19.2503337860107,-155.374496459961,31.5900001525879,2.29,ml,34,141,,0.219999999,hv,hv73395557,2023-05-10T22:10:35.120Z,"12 km ENE of Pāhala, Hawaii",earthquake,1,0.889999986,0.24,7,automatic,hv,hv
2023-05-10T22:01:22.788Z,35.6794,-111.6339,9.165,3.1,ml,42,51,0.267,0.75,us,us6000kazr,2023-05-11T00:36:09.567Z,"29 km SW of Cameron, Arizona",earthquake,1.52,7.615,0.035,108,reviewed,us,us
2023-05-10T21:53:24.022Z,-20.2807,169.5469,129.456,5,mb,36,117,3.035,0.94,us,us6000kazq,2023-05-10T22:07:21.040Z,"Vanuatu",earthquake,11.16,7.826,0.113,25,reviewed,us,us
2023-05-10T21:49:37.980Z,17.9496666666667,-66.9531666666667,15.11,2.53,md,13,217,0.07474,0.13,pr,pr71408763,2023-05-10T22:04:17.740Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.51,0.44,0.294536860500239,8,reviewed,pr,pr
2023-05-10T21:25:37.814Z,65.2673,-145.2974,0.6,1.4,ml,,,,0.47,ak,ak0235zcinpx,2023-05-10T21:28:03.389Z,"41 km SW of Central, Alaska",earthquake,,1.1,,,automatic,ak,ak
2023-05-10T21:22:59.440Z,37.26,-121.636,5.43,1.95,md,62,43,0.02963,0.09,nc,nc73886306,2023-05-11T08:03:11.665Z,"14km N of Morgan Hill, CA",earthquake,0.11,0.23,0.206,56,reviewed,nc,nc
2023-05-10T21:20:23.659Z,44.2259,-128.863,10,3.1,ml,28,274,3.506,0.6,us,us6000kazh,2023-05-11T20:27:29.308Z,"off the coast of Oregon",earthquake,5.37,2.025,0.053,46,reviewed,us,us
2023-05-10T21:18:57.154Z,37.2946,-104.4788,6.88,2.5,mb_lg,10,65,0.165,0.16,us,us6000kaze,2023-05-11T17:21:15.149Z,"7 km N of El Moro, Colorado",earthquake,2.13,4.077,0.295,12,reviewed,us,us
2023-05-10T21:12:51.998Z,38.2006,-117.8028,5.5,1.7,ml,7,89.96,0.143,0.1212,nn,nn00859318,2023-05-10T22:44:31.884Z,"34 km SE of Mina, Nevada",earthquake,,2.4,0.19,4,reviewed,nn,nn
2023-05-10T21:09:35.323Z,38.4073,-96.8522,5,2.7,mb_lg,35,60,0.718,0.38,us,us6000kazc,2023-05-11T02:59:49.156Z,"13 km SE of Lincolnville, Kansas",earthquake,1.98,2.003,0.071,51,reviewed,us,us
2023-05-10T21:04:24.734Z,31.4516,138.4022,363.835,4.1,mb,45,194,2.045,0.81,us,us6000kazb,2023-05-10T21:26:24.040Z,"Izu Islands, Japan region",earthquake,11.96,9.445,0.101,27,reviewed,us,us
2023-05-10T21:01:31.290Z,45.059,-111.750833333333,-2,1.18,ml,7,109,0.2691,0.08,mb,mb90013388,2023-05-11T13:54:01.170Z,"30 km SSE of Virginia City, Montana",quarry blast,0.61,31.61,0.260964534438148,10,reviewed,mb,mb
2023-05-10T20:48:00.300Z,43.614666666666665,-123.8395,-0.35,1.67,ml,8,123,0.1018,0.21,uw,uw61923361,2023-05-11T21:42:39.590Z,"22 km W of Elkton, Oregon",explosion,0.84,31.61,0.05859700701004866,6,reviewed,uw,uw
2023-05-10T20:33:07.650Z,38.7551651,-122.6945038,0.74,1.05,md,8,139,0.01352,0.01,nc,nc73886291,2023-05-10T20:46:09.539Z,"2km S of Anderson Springs, CA",earthquake,0.45,0.65,0.09,7,automatic,nc,nc
2023-05-10T20:28:04.770Z,33.5798333,-117.2125,14.16,1.64,ml,49,43,0.02464,0.18,ci,ci40222407,2023-05-10T21:59:54.860Z,"3km N of Murrieta, CA",earthquake,0.19,0.39,0.152,25,reviewed,ci,ci
2023-05-10T20:20:14.660Z,33.7071667,-116.7613333,16.13,1.52,ml,55,30,0.03952,0.14,ci,ci40222383,2023-05-10T21:44:36.210Z,"5km SW of Idyllwild, CA",earthquake,0.15,0.26,0.18,28,reviewed,ci,ci
2023-05-10T20:19:04.720Z,49.05433333333333,-122.0715,-0.7,1.37,ml,8,297,0.05681,0.3,uw,uw61923341,2023-05-11T22:01:13.900Z,"13 km E of Abbotsford, Canada",explosion,4.51,31.61,0.280630208773228,6,reviewed,uw,uw
2023-05-10T20:07:46.200Z,19.0336666107178,-155.392501831055,33.8400001525879,1.87,md,22,243,,0.119999997,hv,hv73395427,2023-05-10T20:12:42.510Z,"20 km E of Naalehu, Hawaii",earthquake,0.91,1.39999998,1.90999997,4,automatic,hv,hv
2023-05-10T20:02:37.076Z,62.2547,-150.1568,60.4,1.1,ml,,,,0.17,ak,ak0235zbsal7,2023-05-10T20:04:10.479Z,"7 km SSE of Trapper Creek, Alaska",earthquake,,1,,,automatic,ak,ak
